Heure,Temperature,Humidite,Pression,Vent,Rafales,Solaire,UV,Pluie,Direction
2026-08-09 09:48:58,28.3,63.7,1016.1,10.1,14.1,57.9,1.4,2.7,122.2
2026-08-09 09:49:28,28.5,64.0,1016.1,8.3,11.6,65.5,1.5,0.0,144.4
2026-08-09 09:49:58,28.4,64.1,1016.0,10.9,15.3,60.5,1.4,0.0,121.2
2026-08-09 09:50:28,28.5,64.0,1016.1,10.8,15.1,63.0,1.4,1.5,120.5
2026-08-09 09:50:58,28.4,64.2,1016.0,8.9,12.5,62.3,1.5,0.0,138.4
2026-08-09 09:51:28,28.6,63.8,1015.9,9.3,13.0,58.8,1.5,2.4,150.9
2026-08-09 09:51:58,28.7,64.1,1016.0,8.6,12.0,57.8,1.4,0.0,137.9
2026-08-09 09:52:28,28.6,63.7,1015.9,10.8,15.1,64.8,1.4,0.0,155.7
2026-08-09 09:52:58,28.5,64.1,1015.9,10.5,14.7,61.6,1.4,4.0,137.4
2026-08-09 09:53:28,28.4,64.2,1015.9,9.3,13.0,56.9,1.5,0.0,145.5
2026-08-09 09:53:58,28.4,64.1,1015.9,10.0,14.0,64.5,1.4,1.0,159.2
2026-08-09 09:54:28,28.5,63.8,1015.8,9.8,13.7,61.9,1.4,1.0,162.7
2026-08-09 09:54:58,28.4,63.4,1015.9,9.1,12.7,64.8,1.5,0.0,155.7
2026-08-09 09:55:28,28.4,63.2,1015.8,8.8,12.3,63.6,1.4,1.3,173.6
2026-08-09 09:55:58,28.3,63.1,1015.7,9.7,13.6,62.4,1.5,3.5,194.5
2026-08-09 09:56:28,28.3,63.4,1015.6,8.6,12.0,59.4,1.4,0.0,196.5
2026-08-09 09:56:58,28.3,63.8,1015.6,9.0,12.6,66.1,1.4,4.0,211.0
2026-08-09 09:57:28,28.2,63.8,1015.6,10.8,15.1,58.5,1.5,3.0,226.7
2026-08-09 09:57:58,28.2,63.4,1015.7,10.9,15.3,58.7,1.6,0.0,206.7
2026-08-09 09:58:28,28.0,63.9,1015.8,8.1,11.3,66.7,1.5,1.3,201.1
2026-08-09 09:58:58,28.1,64.2,1015.9,8.8,12.3,58.5,1.5,1.4,211.5
2026-08-09 09:59:28,28.1,64.5,1016.0,10.8,15.1,63.1,1.4,3.4,223.1
2026-08-09 09:59:58,28.1,64.2,1015.9,10.8,15.1,64.5,1.5,1.9,231.2
2026-08-09 10:00:28,28.1,64.2,1015.9,11.0,15.4,65.9,1.6,4.0,241.6
2026-08-09 10:00:58,28.2,63.8,1015.8,9.7,13.6,62.6,1.6,0.8,241.0
2026-08-09 10:01:28,28.1,64.2,1015.7,10.7,15.0,66.7,1.6,1.7,238.3
2026-08-09 10:01:58,28.2,64.3,1015.7,8.9,12.5,58.4,1.4,1.6,220.4
2026-08-09 10:02:28,28.4,63.8,1015.8,8.8,12.3,66.7,1.4,2.4,220.3
2026-08-09 10:02:58,28.5,64.3,1015.8,9.0,12.6,63.8,1.5,0.0,216.6
2026-08-09 10:03:28,28.5,64.7,1015.8,10.4,14.6,59.2,1.5,3.0,205.2
2026-08-09 10:03:58,28.6,64.4,1015.9,8.5,11.9,61.9,1.5,0.7,192.3
2026-08-09 10:04:28,28.4,64.4,1015.9,10.7,15.0,66.3,1.5,0.0,189.7
2026-08-09 10:04:58,28.5,64.9,1015.9,10.7,15.0,63.8,1.5,0.0,187.9
2026-08-09 10:05:28,28.6,64.6,1015.9,9.1,12.7,63.9,1.4,2.3,183.5
2026-08-09 10:05:58,28.5,64.1,1015.9,10.6,14.8,66.5,1.5,0.0,190.6
2026-08-09 10:06:28,28.6,64.5,1015.9,11.0,15.4,64.0,1.5,0.8,198.2
2026-08-09 10:06:58,28.7,64.3,1016.0,10.7,15.0,67.7,1.5,0.6,217.6
2026-08-09 10:07:28,28.5,64.3,1015.9,10.1,14.1,60.6,1.4,0.0,197.2
2026-08-09 10:07:58,28.6,64.4,1015.9,10.0,14.0,60.8,1.6,0.0,222.2
2026-08-09 10:08:28,28.8,64.1,1015.9,8.1,11.3,63.1,1.5,0.0,240.1
2026-08-09 10:08:58,28.6,63.8,1016.0,10.1,14.1,66.8,1.5,2.1,256.1
2026-08-09 10:09:28,28.5,63.9,1016.0,10.4,14.6,69.4,1.5,0.0,239.4
2026-08-09 10:09:58,28.4,63.9,1016.1,9.2,12.9,60.6,1.6,0.0,237.7
2026-08-09 10:10:28,28.2,63.6,1016.1,9.1,12.7,69.7,1.6,0.0,223.5
2026-08-09 10:10:58,28.1,63.3,1016.1,8.9,12.5,60.7,1.5,0.0,247.0
2026-08-09 10:11:28,28.0,63.2,1016.1,8.8,12.3,69.0,1.6,0.0,260.8
2026-08-09 10:11:58,27.8,63.5,1016.0,8.4,11.8,63.6,1.5,0.0,258.4
2026-08-09 10:12:28,27.9,63.4,1016.0,9.6,13.4,70.1,1.5,0.0,277.8
2026-08-09 10:12:58,28.1,63.0,1016.1,9.4,13.2,60.8,1.5,0.0,277.5
2026-08-09 10:13:28,28.0,63.2,1016.2,10.0,14.0,69.0,1.5,0.0,261.7
2026-08-09 10:13:58,28.2,63.0,1016.2,9.7,13.6,66.2,1.5,0.0,237.7
2026-08-09 10:14:28,28.1,63.3,1016.3,10.2,14.3,61.8,1.6,0.0,250.7
2026-08-09 10:14:58,28.1,63.0,1016.4,10.2,14.3,66.0,1.5,0.0,256.1
2026-08-09 10:15:28,28.1,63.2,1016.4,9.1,12.7,65.2,1.5,0.0,275.8
2026-08-09 10:15:58,28.3,63.1,1016.5,9.1,12.7,67.3,1.7,0.0,271.6
2026-08-09 10:16:28,28.4,63.6,1016.4,10.3,14.4,65.0,1.5,2.4,252.6
2026-08-09 10:16:58,28.4,63.9,1016.5,8.4,11.8,65.3,1.6,0.0,257.3
2026-08-09 10:17:28,28.5,63.7,1016.5,10.1,14.1,69.8,1.6,0.0,233.7
2026-08-09 10:17:58,28.5,63.4,1016.4,9.1,12.7,62.0,1.6,1.4,234.6
2026-08-09 10:18:28,28.5,63.7,1016.4,10.0,14.0,69.5,1.5,1.0,237.8
2026-08-09 10:18:58,28.4,63.2,1016.4,10.4,14.6,64.2,1.6,0.0,253.6
2026-08-09 10:19:28,28.3,63.4,1016.4,9.6,13.4,65.6,1.6,0.0,260.2
2026-08-09 10:19:58,28.2,63.1,1016.4,10.5,14.7,62.4,1.5,1.6,261.4
2026-08-09 10:20:28,28.3,63.0,1016.4,9.6,13.4,68.0,1.6,3.6,250.7
2026-08-09 10:20:58,28.1,63.0,1016.5,8.2,11.5,69.5,1.6,0.0,259.0
2026-08-09 10:21:28,28.2,63.5,1016.6,10.5,14.7,67.4,1.6,0.0,235.2
2026-08-09 10:21:58,28.2,63.3,1016.7,8.9,12.5,62.6,1.5,0.0,212.7
2026-08-09 10:22:28,28.2,63.1,1016.8,9.0,12.6,64.6,1.7,2.5,209.9
2026-08-09 10:22:58,28.2,63.1,1016.9,8.5,11.9,67.0,1.6,2.2,222.8
2026-08-09 10:23:28,28.1,62.8,1016.9,10.6,14.8,69.6,1.6,0.0,223.2
2026-08-09 10:23:58,28.3,62.9,1017.0,10.7,15.0,64.5,1.7,2.4,218.3
2026-08-09 10:24:28,28.4,63.2,1017.0,8.9,12.5,72.6,1.6,0.0,202.7
2026-08-09 10:24:58,28.4,62.9,1017.0,11.0,15.4,70.3,1.7,2.3,189.5
2026-08-09 10:25:28,28.5,62.9,1017.1,9.9,13.9,65.7,1.7,0.0,205.7
2026-08-09 10:25:58,28.5,62.9,1017.1,8.5,11.9,68.2,1.6,2.7,180.9
2026-08-09 10:26:28,28.4,63.3,1017.0,9.9,13.9,66.7,1.6,0.0,205.5
2026-08-09 10:26:58,28.4,63.0,1017.0,10.0,14.0,72.2,1.7,0.0,183.6
2026-08-09 10:27:28,28.3,63.1,1017.0,10.1,14.1,69.2,1.6,1.7,167.4
2026-08-09 10:27:58,28.4,63.5,1017.0,10.5,14.7,69.3,1.5,0.0,150.3
2026-08-09 10:28:28,28.2,63.8,1017.1,10.3,14.4,63.7,1.7,0.0,149.5
2026-08-09 10:28:58,28.1,64.2,1017.0,10.3,14.4,67.8,1.6,0.0,132.5
2026-08-09 10:29:28,27.9,64.6,1016.9,9.9,13.9,67.1,1.6,0.0,114.8
2026-08-09 10:29:58,27.8,64.8,1016.8,9.6,13.4,70.0,1.5,1.7,120.5
2026-08-09 10:30:28,27.9,64.7,1016.8,10.8,15.1,66.7,1.6,0.0,122.9
2026-08-09 10:30:58,28.0,64.8,1016.9,9.9,13.9,71.3,1.6,2.8,111.9
2026-08-09 10:31:28,28.0,64.5,1017.0,8.5,11.9,66.3,1.5,0.0,104.1
2026-08-09 10:31:58,27.8,64.6,1016.9,8.4,11.8,69.5,1.7,1.8,127.1
2026-08-09 10:32:28,28.0,64.2,1016.9,8.2,11.5,69.0,1.5,0.7,150.2
2026-08-09 10:32:58,27.9,64.5,1017.0,10.5,14.7,73.8,1.6,2.3,142.3
2026-08-09 10:33:28,28.0,65.0,1017.1,9.9,13.9,69.0,1.7,2.1,132.9
2026-08-09 10:33:58,27.8,64.9,1017.1,10.2,14.3,66.0,1.7,0.0,134.7
2026-08-09 10:34:28,27.9,64.8,1017.1,9.0,12.6,67.3,1.7,1.3,147.7
2026-08-09 10:34:58,27.9,65.1,1017.2,10.8,15.1,67.5,1.6,0.0,138.4
2026-08-09 10:35:28,27.9,65.1,1017.3,10.7,15.0,66.6,1.6,0.0,152.0
2026-08-09 10:35:58,28.0,65.3,1017.2,10.0,14.0,71.6,1.7,0.0,159.1
2026-08-09 10:36:28,28.0,65.7,1017.2,9.9,13.9,72.5,1.7,0.0,155.2
2026-08-09 10:36:58,27.9,65.8,1017.2,9.7,13.6,72.0,1.7,0.0,145.9
2026-08-09 10:37:28,27.8,65.5,1017.3,9.3,13.0,73.6,1.7,0.0,163.7
2026-08-09 10:37:58,27.8,65.6,1017.3,9.2,12.9,71.0,1.7,0.0,180.9
2026-08-09 10:38:28,28.0,66.1,1017.3,8.4,11.8,72.0,1.6,0.0,164.0
2026-08-09 10:38:58,27.9,65.6,1017.2,9.0,12.6,65.2,1.7,3.2,150.0
2026-08-09 10:39:28,27.7,65.5,1017.3,8.7,12.2,67.2,1.6,0.0,146.5
2026-08-09 10:39:58,27.7,65.0,1017.3,9.9,13.9,74.5,1.6,3.6,148.0
2026-08-09 10:40:28,27.7,65.1,1017.3,9.4,13.2,69.0,1.7,0.9,149.5
2026-08-09 10:40:58,27.8,65.5,1017.2,10.3,14.4,69.5,1.6,0.0,130.5
2026-08-09 10:41:28,27.7,65.4,1017.2,8.1,11.3,74.3,1.7,0.0,147.9
2026-08-09 10:41:58,27.7,65.2,1017.1,10.0,14.0,75.3,1.7,0.0,158.1
2026-08-09 10:42:28,27.8,64.8,1017.1,8.6,12.0,69.7,1.7,0.0,167.5
2026-08-09 10:42:58,27.8,65.1,1017.0,10.9,15.3,75.4,1.6,0.0,155.8
2026-08-09 10:43:28,28.0,65.4,1017.1,8.3,11.6,67.6,1.8,0.0,178.9
2026-08-09 10:43:58,28.0,65.1,1017.0,8.5,11.9,73.7,1.7,4.0,159.5
2026-08-09 10:44:28,27.9,64.8,1017.1,9.5,13.3,72.3,1.7,3.5,151.0
2026-08-09 10:44:58,28.0,64.5,1017.2,9.8,13.7,67.8,1.6,3.1,155.2
2026-08-09 10:45:28,28.1,64.9,1017.2,8.0,11.2,71.1,1.6,1.8,178.6
2026-08-09 10:45:58,28.1,65.0,1017.2,10.0,14.0,67.4,1.7,2.4,163.7
2026-08-09 10:46:28,28.0,64.8,1017.3,10.5,14.7,68.1,1.7,1.5,174.3
2026-08-09 10:46:58,28.2,64.5,1017.3,8.8,12.3,75.5,1.7,0.0,159.8
2026-08-09 10:47:28,28.0,64.3,1017.2,9.4,13.2,74.9,1.7,2.3,145.9
2026-08-09 10:47:58,28.1,64.5,1017.2,8.2,11.5,68.0,1.6,2.4,165.6
2026-08-09 10:48:28,28.3,64.5,1017.1,10.4,14.6,74.9,1.6,0.0,158.4
2026-08-09 10:48:58,28.2,64.5,1017.1,9.6,13.4,69.3,1.7,2.2,169.4
2026-08-09 10:49:28,28.1,64.8,1017.1,9.3,13.0,76.8,1.8,0.0,174.0
2026-08-09 10:49:58,28.2,65.0,1017.1,8.7,12.2,76.3,1.7,0.0,154.5
2026-08-09 10:50:28,28.0,65.2,1017.2,10.4,14.6,74.8,1.6,3.4,144.3
2026-08-09 10:50:58,28.1,65.5,1017.1,8.9,12.5,73.0,1.6,0.0,137.1
2026-08-09 10:51:28,27.9,65.5,1017.0,9.7,13.6,77.1,1.7,0.5,119.4
2026-08-09 10:51:58,27.9,65.2,1017.0,8.8,12.3,74.3,1.8,0.0,109.0
2026-08-09 10:52:28,27.8,65.6,1017.0,11.0,15.4,75.3,1.7,0.0,124.1
2026-08-09 10:52:58,27.9,65.9,1017.0,10.6,14.8,70.4,1.7,0.0,127.2
2026-08-09 10:53:28,27.7,65.7,1017.0,10.9,15.3,72.7,1.7,0.0,132.9
2026-08-09 10:53:58,27.6,65.9,1017.0,8.8,12.3,69.2,1.7,0.0,122.1
2026-08-09 10:54:28,27.5,66.1,1017.0,9.1,12.7,69.7,1.7,0.0,131.3
2026-08-09 10:54:58,27.5,66.0,1017.0,9.4,13.2,75.8,1.6,3.7,106.6
2026-08-09 10:55:28,27.6,66.5,1017.1,8.7,12.2,77.3,1.6,0.0,112.5
2026-08-09 10:55:58,27.7,66.4,1017.1,9.5,13.3,77.1,1.7,0.0,124.5
2026-08-09 10:56:28,27.9,66.8,1017.1,9.0,12.6,74.6,1.8,0.0,104.4
2026-08-09 10:56:58,27.7,67.3,1017.0,8.7,12.2,70.4,1.8,0.0,123.2
2026-08-09 10:57:28,27.8,67.5,1016.9,9.5,13.3,73.1,1.8,3.0,101.8
2026-08-09 10:57:58,28.0,67.4,1017.0,10.3,14.4,75.2,1.7,2.7,85.5
2026-08-09 10:58:28,28.0,67.9,1017.0,8.7,12.2,75.4,1.7,0.0,88.1
2026-08-09 10:58:58,28.0,67.7,1017.0,8.5,11.9,77.3,1.8,0.0,107.5
2026-08-09 10:59:28,28.2,67.8,1017.1,9.0,12.6,72.2,1.6,0.0,115.4
2026-08-09 10:59:58,28.3,67.9,1017.1,9.1,12.7,69.4,1.8,0.0,118.1
2026-08-09 11:00:28,28.3,68.2,1017.1,10.7,15.0,71.6,1.7,2.5,94.9
2026-08-09 11:00:58,28.3,68.4,1017.1,8.2,11.5,69.5,1.7,0.0,70.1
2026-08-09 11:01:28,28.2,68.4,1017.0,9.1,12.7,73.9,1.8,3.6,74.2
2026-08-09 11:01:58,28.3,68.3,1017.0,9.3,13.0,76.3,1.8,1.9,72.2
2026-08-09 11:02:28,28.3,68.4,1017.0,10.4,14.6,73.2,1.8,0.0,73.0
2026-08-09 11:02:58,28.1,68.6,1017.0,9.2,12.9,71.5,1.7,3.9,64.9
2026-08-09 11:03:28,28.2,68.4,1017.1,10.5,14.7,77.1,1.8,2.9,77.4
2026-08-09 11:03:58,28.4,68.7,1017.2,10.0,14.0,69.3,1.8,0.0,90.7
2026-08-09 11:04:28,28.3,69.1,1017.3,8.4,11.8,70.6,1.7,2.0,81.1
2026-08-09 11:04:58,28.4,69.2,1017.4,10.2,14.3,77.3,1.8,0.0,57.9
2026-08-09 11:05:28,28.5,68.8,1017.3,10.5,14.7,70.9,1.8,2.3,61.8
2026-08-09 11:07:13,22.2,48.4,1014.6,10.0,14.0,71.1,1.8,0.0,47.7
2026-08-09 11:07:43,22.1,48.2,1015.7,8.5,11.9,70.7,1.7,1.6,33.3
2026-08-09 11:08:13,21.5,51.6,1015.3,10.0,14.0,78.9,1.8,0.0,39.0
2026-08-09 11:08:43,22.0,48.1,1016.0,10.8,15.1,78.2,1.7,0.0,31.9
2026-08-09 11:09:13,22.2,48.3,1016.0,8.6,12.0,78.3,1.9,2.9,31.7
2026-08-09 11:09:43,22.1,48.2,1016.1,8.9,12.5,70.1,1.9,2.5,9.8
2026-08-09 11:10:13,22.1,48.6,1016.1,9.1,12.7,79.3,1.7,0.0,346.8
2026-08-09 11:10:43,22.0,48.8,1016.2,10.2,14.3,76.7,1.7,1.6,338.2
2026-08-09 11:11:13,22.0,48.4,1016.3,8.3,11.6,79.1,1.8,0.0,349.2
2026-08-09 11:11:43,22.0,48.0,1016.3,8.8,12.3,78.3,1.8,3.9,353.1
2026-08-09 11:12:13,21.9,47.5,1016.3,9.5,13.3,71.0,1.8,0.0,13.5
2026-08-09 11:12:43,21.9,47.9,1016.3,9.8,13.7,78.6,1.8,0.0,19.8
2026-08-09 11:13:13,22.0,47.4,1016.2,10.7,15.0,70.9,1.8,3.0,34.0
2026-08-09 11:13:43,21.9,46.9,1016.2,9.2,12.9,77.9,1.9,2.7,28.9
2026-08-09 11:14:13,21.7,46.7,1016.2,10.3,14.4,74.3,1.7,0.0,52.7
2026-08-09 11:14:43,21.7,47.0,1016.1,10.5,14.7,72.2,1.7,0.0,40.9
2026-08-09 11:15:13,21.9,47.2,1016.0,10.7,15.0,72.8,1.8,0.0,23.3
2026-08-09 11:15:43,21.8,47.1,1016.0,9.0,12.6,71.1,1.7,0.0,21.3
2026-08-09 11:16:13,22.0,47.4,1015.9,10.6,14.8,75.0,1.8,1.3,4.1
2026-08-09 11:16:43,22.2,47.0,1016.0,9.7,13.6,74.9,1.8,0.0,19.9
2026-08-09 11:17:13,22.1,47.1,1016.0,9.9,13.9,80.9,1.8,0.0,3.0
2026-08-09 11:17:43,22.1,46.7,1016.1,9.4,13.2,77.1,1.8,0.0,344.1
2026-08-09 11:18:13,22.3,46.4,1016.1,10.7,15.0,77.9,1.7,0.0,320.9
2026-08-09 11:18:43,22.3,46.7,1016.1,8.3,11.6,76.2,1.8,3.1,317.5
2026-08-09 11:19:13,22.4,47.1,1016.1,8.9,12.5,76.6,1.8,0.9,318.2
2026-08-09 11:19:43,22.6,47.5,1016.1,8.1,11.3,78.1,1.8,0.0,338.2
2026-08-09 11:20:13,22.5,47.6,1016.1,8.2,11.5,73.6,1.8,0.0,348.1
2026-08-09 11:20:43,22.4,47.7,1016.0,10.8,15.1,77.5,1.9,2.2,331.5
2026-08-09 11:21:13,22.3,48.2,1016.0,8.3,11.6,72.2,1.8,3.9,345.2
2026-08-09 11:21:43,22.3,48.5,1016.0,8.2,11.5,71.9,1.8,2.2,331.2
2026-08-09 11:22:13,22.5,48.2,1016.1,10.3,14.4,72.7,1.9,2.7,348.8
2026-08-09 11:22:43,22.4,47.8,1016.2,10.4,14.6,77.4,1.8,3.0,353.2
2026-08-09 11:23:13,22.5,47.9,1016.3,9.8,13.7,72.9,1.9,0.0,8.1
2026-08-09 11:23:43,22.6,48.3,1016.4,8.3,11.6,80.6,1.8,0.0,18.3
2026-08-09 11:24:13,22.6,48.7,1016.3,9.4,13.2,75.4,1.8,1.4,39.6
2026-08-09 11:24:43,22.4,48.3,1016.2,9.3,13.0,72.7,1.9,0.0,46.6
2026-08-09 11:25:13,22.4,47.9,1016.2,8.9,12.5,73.7,1.8,0.0,66.5
2026-08-09 11:25:43,22.3,48.2,1016.2,9.9,13.9,74.8,1.7,0.0,81.4
2026-08-09 11:26:13,22.2,48.2,1016.2,9.2,12.9,73.3,1.7,2.8,62.3
2026-08-09 11:26:43,22.4,48.2,1016.2,9.1,12.7,77.1,1.8,4.0,61.6
2026-08-09 11:27:13,22.4,47.9,1016.1,8.1,11.3,78.2,1.7,2.6,54.8
2026-08-09 11:27:43,22.6,48.3,1016.0,8.7,12.2,75.6,1.9,2.9,46.4
2026-08-09 11:28:13,22.5,48.7,1016.1,9.4,13.2,78.3,1.8,0.0,30.1
2026-08-09 11:28:43,22.6,48.4,1016.1,8.3,11.6,81.0,1.9,0.0,20.6
2026-08-09 11:29:13,22.4,48.4,1016.2,8.1,11.3,74.4,1.8,1.6,19.6
2026-08-09 11:29:43,22.4,48.7,1016.2,10.6,14.8,80.5,1.9,0.0,13.3
2026-08-09 11:30:13,22.2,49.2,1016.2,9.5,13.3,74.7,1.8,1.3,30.8
2026-08-09 11:30:43,22.3,49.6,1016.3,9.5,13.3,79.0,1.8,0.0,26.6
2026-08-09 11:31:13,22.3,49.3,1016.3,8.2,11.5,75.0,1.9,0.5,51.1
2026-08-09 11:31:43,22.3,48.8,1016.3,8.1,11.3,80.2,1.8,0.0,56.3
2026-08-09 11:32:13,22.4,48.9,1016.3,10.4,14.6,78.5,1.9,0.0,65.9
2026-08-09 11:32:43,22.5,49.0,1016.3,10.9,15.3,78.8,1.9,0.0,54.6
2026-08-09 11:33:13,22.7,49.5,1016.4,10.6,14.8,77.2,1.8,0.0,39.8
2026-08-09 11:33:43,22.9,49.9,1016.4,10.2,14.3,80.7,1.7,0.0,32.9
2026-08-09 11:34:13,23.0,50.2,1016.4,10.3,14.4,76.9,1.9,0.7,10.1
2026-08-09 11:34:43,23.2,50.1,1016.3,8.9,12.5,80.6,1.8,0.0,9.0
2026-08-09 11:35:13,23.0,49.9,1016.4,10.3,14.4,78.0,1.8,1.3,7.6
2026-08-09 11:35:43,22.9,49.9,1016.3,8.8,12.3,78.4,1.9,0.0,4.3
2026-08-09 11:36:13,23.0,50.0,1016.3,8.3,11.6,76.4,1.9,3.2,347.6
2026-08-09 11:36:43,22.9,49.9,1016.4,9.3,13.0,81.6,1.9,0.0,327.7
2026-08-09 11:37:13,23.0,50.1,1016.4,10.6,14.8,75.6,1.8,2.1,342.4
2026-08-09 11:37:43,23.1,49.8,1016.4,9.4,13.2,74.0,1.9,0.0,336.0
2026-08-09 11:38:13,23.1,49.5,1016.4,9.9,13.9,75.8,1.8,0.9,0.2
2026-08-09 11:38:43,23.1,49.3,1016.4,10.7,15.0,74.7,1.9,1.8,344.8
2026-08-09 11:39:13,22.9,49.6,1016.5,9.7,13.6,81.9,1.8,0.0,352.3
2026-08-09 11:39:43,23.0,49.7,1016.5,10.5,14.7,80.2,1.8,2.4,359.7
2026-08-09 11:40:13,23.0,49.7,1016.4,9.0,12.6,77.8,1.9,0.0,4.6
2026-08-09 11:40:43,22.8,50.1,1016.3,10.4,14.6,79.4,1.9,1.1,351.3
2026-08-09 11:41:13,22.8,50.4,1016.3,9.2,12.9,77.1,1.9,0.0,3.2
2026-08-09 11:41:43,22.7,50.5,1016.3,10.2,14.3,76.7,1.9,0.6,24.0
2026-08-09 11:42:13,22.9,50.5,1016.2,8.4,11.8,78.6,1.8,3.7,39.9
2026-08-09 11:42:43,22.7,50.4,1016.2,8.2,11.5,78.6,1.9,3.0,15.2
2026-08-09 11:43:13,22.9,50.3,1016.2,10.0,14.0,82.2,1.9,0.0,19.4
2026-08-09 11:43:43,23.0,50.1,1016.3,9.3,13.0,78.7,1.9,0.0,30.0
2026-08-09 11:44:13,22.9,50.5,1016.4,8.8,12.3,78.4,1.9,3.0,53.4
2026-08-09 11:44:43,22.8,50.5,1016.4,9.9,13.9,77.4,1.8,0.0,61.5
2026-08-09 11:45:13,22.9,50.4,1016.5,9.6,13.4,83.3,1.9,0.0,59.9
2026-08-09 11:45:43,23.0,49.9,1016.6,8.1,11.3,75.3,1.9,0.0,67.1
2026-08-09 11:46:13,23.1,50.3,1016.6,8.9,12.5,75.1,1.9,2.3,79.9
2026-08-09 11:46:43,23.1,50.0,1016.6,8.2,11.5,79.2,2.0,0.0,91.9
2026-08-09 11:47:13,23.2,50.0,1016.6,9.9,13.9,81.7,1.8,0.0,105.1
2026-08-09 11:47:43,23.1,49.5,1016.6,10.8,15.1,84.2,1.9,0.0,111.6
2026-08-09 11:48:13,22.9,50.0,1016.7,9.7,13.6,75.6,1.8,0.0,91.0
2026-08-09 11:48:43,22.8,49.8,1016.7,9.7,13.6,83.6,1.9,2.5,74.5
2026-08-09 11:49:13,22.9,49.4,1016.7,9.5,13.3,78.1,1.8,3.6,97.6
2026-08-09 11:49:43,23.1,49.6,1016.7,10.4,14.6,83.3,1.9,3.6,73.2
2026-08-09 11:50:13,23.3,50.0,1016.6,10.2,14.3,77.0,1.8,1.4,50.1
2026-08-09 11:50:43,23.3,50.4,1016.5,10.8,15.1,80.5,1.9,0.0,41.8
2026-08-09 11:51:13,23.2,50.0,1016.4,9.9,13.9,77.4,1.9,0.0,29.4
2026-08-09 11:51:43,23.3,49.6,1016.4,8.6,12.0,75.3,1.8,0.0,44.0
2026-08-09 11:52:13,23.4,49.4,1016.5,10.0,14.0,83.8,1.8,3.1,40.9
2026-08-09 11:52:43,23.3,49.2,1016.5,9.5,13.3,75.7,1.9,0.0,57.8
2026-08-09 11:53:13,23.5,49.0,1016.5,9.3,13.0,78.7,2.0,2.7,61.0
2026-08-09 11:53:43,23.4,49.5,1016.6,9.6,13.4,81.8,1.9,0.0,61.8
2026-08-09 11:54:13,23.5,49.9,1016.7,10.5,14.7,80.5,1.9,0.0,70.7
2026-08-09 11:54:43,23.5,50.2,1016.6,8.0,11.2,82.2,1.9,0.0,94.9
2026-08-09 11:55:13,23.3,50.4,1016.7,9.2,12.9,81.2,1.9,3.3,118.8
2026-08-09 11:55:43,23.4,49.9,1016.8,10.0,14.0,83.1,1.9,1.3,130.8
2026-08-09 11:56:13,23.5,49.4,1016.8,9.4,13.2,76.7,1.8,0.0,118.0
2026-08-09 11:56:43,23.7,49.5,1016.9,9.1,12.7,77.2,1.9,0.0,132.1
2026-08-09 11:57:13,23.7,49.5,1016.9,9.6,13.4,76.6,1.9,0.0,115.1
2026-08-09 11:57:43,23.8,49.8,1017.0,9.2,12.9,83.5,1.8,0.0,138.3
2026-08-09 11:58:13,24.0,49.9,1016.9,9.6,13.4,81.7,2.0,2.4,146.9
2026-08-09 11:58:43,24.0,49.9,1016.9,9.1,12.7,83.2,1.9,0.0,128.8
2026-08-09 11:59:13,24.0,49.7,1016.9,10.3,14.4,79.2,1.9,0.0,120.2
2026-08-09 11:59:43,23.9,49.7,1016.8,10.5,14.7,84.2,2.0,0.0,123.3
2026-08-09 12:00:13,23.9,49.9,1016.7,9.5,13.3,78.1,1.8,0.0,144.5
2026-08-09 12:00:43,23.8,49.9,1016.6,9.6,13.4,81.9,1.9,0.6,126.4
2026-08-09 12:01:13,23.7,49.7,1016.6,10.8,15.1,80.2,1.9,1.7,143.8
2026-08-09 12:01:43,23.8,49.3,1016.7,10.2,14.3,84.6,1.9,0.0,160.6
2026-08-09 12:02:13,23.7,49.7,1016.7,10.5,14.7,76.4,2.0,3.1,157.5
2026-08-09 12:02:43,23.7,49.7,1016.6,8.4,11.8,81.9,2.0,0.0,153.2
2026-08-09 12:03:13,23.7,49.9,1016.6,10.7,15.0,86.1,1.9,0.0,160.2
2026-08-09 12:03:43,23.6,50.2,1016.5,8.4,11.8,80.5,1.9,2.5,178.7
2026-08-09 12:04:13,23.7,50.0,1016.5,10.5,14.7,79.4,1.9,2.7,178.2
2026-08-09 12:04:43,23.6,50.0,1016.5,10.4,14.6,82.2,1.9,3.5,187.9
2026-08-09 12:05:13,23.5,49.7,1016.5,8.2,11.5,84.2,1.8,3.6,169.2
2026-08-09 12:05:43,23.7,49.2,1016.5,8.2,11.5,80.8,2.0,0.0,183.9
2026-08-09 12:06:13,23.7,48.8,1016.5,9.6,13.4,81.7,1.8,2.9,161.2
2026-08-09 12:06:43,23.6,49.3,1016.5,8.7,12.2,84.0,1.9,3.9,138.1
2026-08-09 12:07:13,23.6,49.5,1016.4,9.1,12.7,76.8,1.8,0.0,124.3
2026-08-09 12:07:43,23.7,49.8,1016.4,9.7,13.6,77.3,2.0,0.8,103.7
2026-08-09 12:08:13,23.5,50.2,1016.4,8.3,11.6,80.6,1.9,0.0,120.8
2026-08-09 12:08:43,23.6,49.7,1016.5,10.6,14.8,83.5,1.9,0.0,114.8
2026-08-09 12:09:13,23.8,49.2,1016.5,10.0,14.0,86.2,1.9,1.0,114.9
